State,City,Date,AQI,PM2.5,n_PM2.5,PM10,n_PM10,NO2,n_NO2,SO2,n_SO2,NH3,n_NH3,CO,n_CO,O3,n_O3,tempmax,tempmin,precip,windspeed,winddir,solarradiation,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,snow,snowdepth,windgust,sealevelpressure,cloudcover,visibility,solarenergy,uvindex
Delhi,Delhi,22-07-2020,59,22.4703,35,44.4151,35,22.3003,35,7.86036,28,24.7473,30,1.16562,32,18.9,34,28,24.7,75.987,13,258.3,127.1,26.2,31.9,24.7,27.5,25,93.2,100,12.5,0,0,30.2,1002,71.4,2.6,11.1,5
Delhi,Delhi,23-07-2020,65,34.1377,35,72.4489,35,27.7817,35,8.6525,28,26.417,30,1.48129,31,41.9464,33,33.9,24.8,0,13,276.9,262.2,29.2,42,24.8,33.5,24.8,79,0,0,0,0,22.7,1001,49.5,3.4,22.8,8
Delhi,Delhi,24-07-2020,100,43.3623,35,86.2214,35,26.3834,35,11.4793,29,34.0723,30,1.21152,33,37.7024,34,34.8,26,4.286,12.2,89.2,240.6,30,45.5,26,37.1,26,80.3,100,12.5,0,0,33.5,1003.6,55.5,2.5,20.8,7
Delhi,Delhi,25-07-2020,67,30.3429,35,61.1229,35,19.3829,35,8.77517,29,34.2513,30,0.994687,32,31.6471,34,34.9,26.1,0,11.2,88.6,225.4,30.3,48.4,26.1,38.8,27,83.4,0,0,0,0,26.3,1005.4,59.3,2.7,19.6,8
Delhi,Delhi,26-07-2020,78,41.2638,34,83.3928,32,26.4394,34,8.57481,27,34.8169,29,1.49156,32,42.9167,33,35.7,27.9,0.51,14.1,85.6,215,31.6,47.4,33.9,40.9,26.8,76.8,100,4.17,0,0,21.2,1005,42.2,3.2,18.6,7
Delhi,Delhi,27-07-2020,100,34.8317,35,93.6626,35,25.1497,35,10.6971,28,35.4917,30,1.20452,31,30.8142,33,36.7,29,0,15.4,255.6,228.7,32.8,49,36.8,43.1,26.9,72.6,0,0,0,0,30.6,1002,49.8,3.8,19.7,8
Delhi,Delhi,28-07-2020,72,24.3089,35,78.9986,35,22.7123,35,7.92655,29,30.906,30,1.11485,33,29.4779,34,36.8,29,0,13.5,259.9,249.1,33.2,50.9,37.4,44.8,27.6,73.7,0,0,0,0,36,1000,39.8,3.9,21.6,8
Delhi,Delhi,29-07-2020,90,24.8151,35,73.7049,35,26.4503,35,9.57207,29,27.6527,30,1.15235,34,27.725,34,36,26,9.597,9.4,130.2,207.6,30.2,48.9,26,37.8,26.3,80.4,100,8.33,0,0,33.5,1000.6,69.8,3.2,18.1,7
Delhi,Delhi,30-07-2020,55,18.9606,35,47.9489,35,23.602,35,9.19552,29,27.3773,30,1.07471,34,31.5744,34,31,26,0,13.3,191.4,194.7,28.7,37.6,26,33.3,24.8,80.1,0,0,0,0,28.1,1002.6,57.9,3.5,16.8,7
Delhi,Delhi,31-07-2020,75,39.308,35,81.6026,35,26.8638,34,8.53179,28,28.4657,30,1.10559,34,38.2318,34,33.8,27.2,1.577,9.4,107.4,224.8,30.3,47,31.9,38.8,26.8,81.8,100,8.33,0,0,22.3,1001.8,65,2.8,19.4,8
Delhi,Delhi,01-08-2020,81,32.368,35,67.2666,35,24.7297,35,8.67345,29,31.183,30,1.38382,34,39.7906,34,35.7,27.9,6.851,14.8,134.7,171.1,29.9,47.2,33.8,38,26.8,84,100,4.17,0,0,23,1001.1,84.5,2,14.8,7
Delhi,Delhi,02-08-2020,61,22.6277,35,56.5246,35,21.384,35,8.09138,29,29.4297,29,1.23667,33,29.8638,34,36.7,27,1.494,18.4,253.1,244.8,31.4,50.6,31.3,40.5,26.8,77.6,100,4.17,0,0,34.9,999,49.6,3.3,21.1,9
Delhi,Delhi,03-08-2020,67,24.1803,35,64.7383,35,21.4069,35,7.78552,29,29.2232,28,0.95697,33,29.0355,33,36.8,28.8,0.5,18.4,245.8,227.9,32.3,50.8,35.4,42.7,27.1,74.8,100,16.67,0,0,34.6,995,48,3.3,19.8,8
Delhi,Delhi,04-08-2020,62,24.5757,35,64.604,35,21.662,35,8.24172,29,26.8841,29,0.963824,34,31.9642,33,36.1,28.4,1.1,11.3,29.3,232.1,32.1,47.8,35.8,42.2,27.1,75.5,100,25,0,0,30.6,993.2,42.7,2.1,19.9,8
Delhi,Delhi,05-08-2020,86,38.9154,35,83.404,35,27.7409,35,12.0366,29,26.3341,29,1.38758,33,24.4932,34,34,29.1,13.15,20.2,90.9,169,31.1,46.2,37,41.9,27.7,82.6,100,8.33,0,0,40.3,994.6,55.4,2,14.7,7
Delhi,Delhi,06-08-2020,69,17.9931,35,56.7611,35,18.4851,35,11.1245,29,28.9597,30,0.849706,34,21.8529,34,36.9,28.5,0.897,29.9,91,250.3,32.2,47.5,34.6,40.9,26.2,71.8,100,8.33,0,0,73.8,997.3,70.4,3.2,21.5,9
Delhi,Delhi,07-08-2020,54,24.1723,35,52.8577,35,20.5026,35,9.70241,29,26.0379,29,1.12118,34,27.9497,34,35.6,28,0.17,26.3,94.5,234.1,31.6,48.9,31.9,40.4,26.2,73.3,100,4.17,0,0,47.2,1000.3,63.1,3.2,20.3,7
Delhi,Delhi,08-08-2020,87,47.4606,35,88.5111,35,28.0611,35,10.2952,29,28.2983,29,1.19941,34,43.2994,34,36.9,29,0.085,9.4,358.3,245.8,32.6,49,35.6,43,27,73.7,100,4.17,0,0,16.6,998.4,50,3.1,21.2,8
Delhi,Delhi,09-08-2020,74,31.1386,35,57.6469,35,21.7006,35,8.48138,29,27.5672,29,1.29794,34,26.0767,33,34.8,27,2.977,18.4,270.7,130.3,30.1,48.8,31.8,39.1,27.2,85.2,100,16.67,0,0,17.3,998.1,66.2,2.8,11.2,5
Delhi,Delhi,10-08-2020,72,31.8735,34,58.8894,35,20.3623,35,8.65034,29,31.1079,29,1.02647,34,25.745,34,34,28,0.425,11.2,103.2,102.8,30.9,47.4,34.5,40.8,27.3,81.6,100,4.17,0,0,24.1,999.2,65.8,2.9,8.8,4
Delhi,Delhi,11-08-2020,75,40.6794,34,72.1577,35,25.4071,35,8.97,29,29.5462,29,1.25824,34,27.4488,33,36.5,28,7.656,14.8,227,173.3,30.9,48.2,34.5,40.7,27.4,82.3,100,4.17,0,0,33.5,998.9,68.6,2.6,14.7,6
Delhi,Delhi,12-08-2020,63,23.33,34,58.146,35,19.0569,35,8.18,29,27.2463,30,0.773871,31,21.2097,33,35.8,25,12.838,22.3,251.9,134.9,31.1,47.3,25,39.5,26.5,77.7,100,8.33,0,0,40.7,997.8,71,3.1,11.6,6
Delhi,Delhi,13-08-2020,50,16.4718,34,29.6334,35,22.6769,35,8.33586,29,24.8057,30,1.09324,34,17.113,30,28.8,25.2,73.254,20.5,47.6,61,27,36.4,25.2,30.7,26.3,96.4,100,20.83,0,0,26.6,997.7,85.6,2,5.4,3
Delhi,Delhi,14-08-2020,58,21.5106,34,46.324,35,21.0254,35,10.1862,29,22.7921,29,1.24909,33,23.69,32,31.8,26,0.538,10.6,69.8,97.4,28.9,42,26,35.9,26.8,88.6,100,8.33,0,0,40.7,996.9,67.8,2.8,8.4,4
Delhi,Delhi,15-08-2020,67,30.5944,32,54.0085,33,17.5233,33,8.1563,27,23.6957,28,0.958065,31,26.5948,31,34.6,27,0,11.8,103.4,172.4,30.6,47.9,31.2,39.8,27.1,82.4,0,0,0,0,32,996.8,62.3,3.1,14.9,7
Delhi,Delhi,16-08-2020,52,22.2477,31,45.3745,33,19.2236,33,8.41296,27,24.1179,28,0.979677,31,27.2667,30,35.8,28,0.766,13.8,108,197,31.1,47.9,33.5,40.3,27,79.8,100,4.17,0,0,24.8,997.9,63.9,3.3,17,7
Delhi,Delhi,17-08-2020,66,28.9374,35,57.1769,36,24.2122,36,8.61857,28,24.8873,30,1.42257,35,19.9212,33,34.6,28,20.505,13,115.8,207.4,30.4,47.7,34.5,40.5,27.8,87.1,100,8.33,0,0,23,998.2,65.7,2.4,17.9,7
Delhi,Delhi,18-08-2020,72,28.7144,34,65.0283,35,25.9946,35,8.91179,28,30.7814,29,1.09824,34,21.6039,33,34.8,28,0.98,18.3,195.4,170.7,29.9,50.3,33.5,39.3,27.4,86.9,100,8.33,0,0,33.5,998.9,61,3,14.7,7
Delhi,Delhi,19-08-2020,57,22.6211,36,43.2667,36,30.9522,36,9.15483,29,28.561,30,1.47971,34,19.0712,34,28.2,24.9,40.664,17.7,151.5,40.1,26.9,34.7,24.9,30.6,26.2,95.7,100,16.67,0,0,33.5,998.9,76.8,2.2,3.5,1
Delhi,Delhi,20-08-2020,50,20.9439,36,40.1483,36,26.4419,36,9.73345,29,24.1803,30,1.11143,35,22.9121,33,29.2,24.8,33.24,13,88.6,82.3,26.5,38.4,24.8,29,25.8,96.3,100,12.5,0,0,27,1001.4,74.6,1.9,7.1,5
Delhi,Delhi,21-08-2020,57,20.1303,35,51.6397,35,21.5864,36,9.91241,29,20.1267,30,1.064,35,25.3139,33,34.6,25.2,0.851,14.8,75.1,193.4,29.4,44.1,25.2,34.4,25.2,79.5,100,4.17,0,0,52.2,1002.7,65.9,3.5,16.6,7
Delhi,Delhi,22-08-2020,53,15.3994,35,47.0277,35,16.1856,36,9.56966,29,20.1487,30,0.880909,33,27.6845,33,34.7,26.7,0,19.5,72,194.1,30.3,44.1,29.8,36.4,25,74.4,0,0,0,0,40.7,1001.8,51.8,3.7,16.8,6
Delhi,Delhi,23-08-2020,53,16.5794,33,41.3022,32,14.2758,33,9.45464,28,19.8531,29,0.78,32,28.3726,31,33.5,27,1.791,16.2,77.6,178.1,29.3,42.8,30.1,35.5,25.5,80.2,100,4.17,0,0,39.6,1000.4,54.9,3.4,15.4,7
Delhi,Delhi,24-08-2020,45,15.1811,35,41.7444,34,20.8686,35,10.3924,29,21.5943,30,0.886176,34,27.0091,32,32.5,27,0.085,16.6,97.2,156.3,29,40.9,30.6,35,25.6,82.1,100,4.17,0,0,39.2,1000.8,60.6,2.9,13.5,7
Delhi,Delhi,25-08-2020,61,17.655,36,52.3689,35,22.5064,36,8.69759,29,21.9173,30,0.956,35,27.9384,32,32.6,26.8,0,14.4,135.5,189.3,29.2,41.3,30.5,35.3,25.5,81.2,0,0,0,0,32.4,1003,59.7,3.6,16.4,7
Delhi,Delhi,26-08-2020,57,16.4825,36,55.2992,36,23.5414,36,8.25207,29,22.0267,30,1.07886,35,28.4662,34,33.6,27,0,14.1,245,184.5,30,41.2,30.6,36.2,25.2,76.3,0,0,0,0,21.2,1004.3,58,3.5,15.9,6
Delhi,Delhi,27-08-2020,64,19.6011,36,61.2458,36,22.9089,36,8.15138,29,20.3387,30,1.09257,35,29.687,33,34.8,27,0,11.8,262.4,149.4,30.7,43.1,30.6,37,25.1,72.9,0,0,0,0,19.4,1003.5,56.3,4,12.9,7
Delhi,Delhi,28-08-2020,79,29.8136,36,72.8336,36,28.83,36,9.50345,29,23.2433,30,1.41343,35,24.2324,34,32.8,26,24.942,10.3,284.7,203.5,28.5,41.9,26,33.5,25.8,85.9,100,8.33,0,0,37.1,1001.9,59.2,2.9,17.6,8
Delhi,Delhi,29-08-2020,77,36.5219,36,81.4372,36,25.9167,36,11.3559,29,25.4593,30,1.23735,34,37.9927,33,34.6,26,0,11.2,77.7,226.1,29.8,45.2,26,35.8,25.9,80.8,0,0,0,0,25.6,1001.2,61.2,2.3,19.4,8
Delhi,Delhi,30-08-2020,70,19.1715,34,50.8954,35,17.9234,35,10.1786,28,24.559,29,0.691176,34,21.4236,33,30.8,27,0.5,18.5,77.3,201,28.8,37.2,30.1,34.1,25.2,81.3,100,8.33,0,0,49.3,1000.9,72.8,3,17.4,7
Delhi,Delhi,31-08-2020,41,12.0017,35,36.892,35,18.7644,36,8.49517,29,21.5767,30,0.889697,33,21.1958,33,32.8,26.2,0,18.4,122.9,196.5,29,39.9,26.2,33.4,24.4,76.8,0,0,0,0,37.8,1003.2,68.3,3.6,16.9,6
Delhi,Delhi,01-09-2020,53,16.7171,35,53.0271,34,23.5306,35,9.92357,28,20.3155,29,0.967273,33,27.1321,33,34.6,26,0,12.6,170.8,189.9,29.9,41.2,26,34.3,24,71.9,0,0,0,0,25.2,1004.8,44.5,3.9,16.4,6
Delhi,Delhi,02-09-2020,69,22.3785,34,66.0694,35,24.5337,35,9.44143,28,20.1293,29,0.999412,34,45.6788,34,34.1,26,0,10.3,239.1,215.2,30.2,43.2,26,35.9,25,74.6,0,0,0,0,18.4,1006.7,65.2,3.5,18.7,8
Delhi,Delhi,03-09-2020,84,33.5736,36,84.1819,36,23.9628,36,10.1514,29,21.6803,29,0.930937,32,33.1424,34,34.7,28,0.06,15.3,89.9,186.4,30.9,45.6,32.7,38.7,25.9,75.6,100,4.17,0,0,45,1007.1,67.3,2.9,16.3,8
Delhi,Delhi,04-09-2020,82,36.7656,36,81.4211,36,25.6697,36,10.5352,29,23.9903,29,1.10412,34,38.478,35,34.6,28,1.129,11.2,114.1,214.2,30.5,46,32.7,38.5,26.1,77.7,100,4.17,0,0,32,1006.2,61.6,2.7,18.4,8
Delhi,Delhi,05-09-2020,101,35.1259,34,78.2024,33,26.8246,35,8.54357,28,23.2952,27,0.884412,34,52.6227,33,36.6,24.5,17.357,19.9,258.9,176.5,29.4,46.5,24.5,34.8,25.5,81.4,100,12.5,0,0,46.4,1004.4,67.3,2.9,15.3,8
Delhi,Delhi,06-09-2020,70,28.4771,35,60.2482,34,26.1934,35,8.59071,28,26.6841,27,1.00484,31,49.2431,32,34.6,25,0,9.4,252.3,195.2,29.2,43.8,25,34,25.3,80.9,0,0,0,0,18.4,1003.5,58.2,2.9,17,7
Delhi,Delhi,07-09-2020,93,47.2874,35,89.2277,35,32.1819,36,10.0868,28,27.8545,29,1.09118,34,36.3206,34,33.6,27,3.24,17.1,236.2,217.7,29.2,44.1,30.6,35.6,25.8,82.2,100,4.17,0,0,20.5,1003.9,55.4,2.6,18.8,8
Delhi,Delhi,08-09-2020,79,31.9017,35,75.9886,35,24.9037,35,8.37345,29,25.7469,29,1.09281,32,45.2415,34,34.9,26,0,11.2,272.3,215.4,30.1,43.3,26,35.5,25,75.7,0,0,0,0,22.3,1004.6,48.1,2.7,18.8,8
Delhi,Delhi,09-09-2020,105,48.1144,36,111.815,36,26.5383,36,9.75567,30,28.275,30,1.05371,35,45.4377,35,35,27.5,0,14.8,283.2,220.7,31,43.3,32.2,37.6,25.2,72.6,0,0,0,0,22.7,1004.3,39.6,2.8,19,8
Delhi,Delhi,10-09-2020,108,48.3056,36,118.176,36,28.5261,36,9.193,30,28.8367,30,1.16543,35,45.6386,35,35,27,0,14.8,278.3,229.8,30.9,42.8,31.2,37.1,25,72.7,0,0,0,0,26.6,1002.2,40,2.6,19.8,7
Delhi,Delhi,11-09-2020,136,55.0164,36,143.81,36,34.3692,36,10.7967,30,27.715,30,1.26571,35,59.844,35,37,27,0,13,298.2,226.6,31.6,43,30.6,36.4,23.6,65.1,0,0,0,0,20.9,1002.6,34.7,3.1,19.5,7
Delhi,Delhi,12-09-2020,144,59.8286,35,150.061,36,33.7314,36,10.8597,30,30.2043,30,1.28829,35,60.4847,34,36.8,27,0,7.6,339.6,240,31.8,45.1,30.1,38,24.5,66.9,0,0,0,0,20.2,1004.9,26.9,3.2,20.7,8
Delhi,Delhi,13-09-2020,142,66.7997,36,143.201,36,27.9489,36,10.1557,30,30.3027,30,1.10257,35,55.4282,34,35.8,28,0,9.4,350.4,226.7,32,44.4,32.7,39.4,25.3,68.9,0,0,0,0,16.9,1004.9,45.1,2.7,19.7,7
Delhi,Delhi,14-09-2020,152,68.5308,36,148.793,36,30.5558,36,9.86267,30,30.5933,30,1.27829,35,46.955,34,36.6,28,0,9.4,320.1,220.4,31.7,46.2,33.5,39.3,25.6,71.3,0,0,0,0,23,1003.8,43.1,2.7,19.2,8
Delhi,Delhi,15-09-2020,144,62.8519,36,144.137,36,31.8331,36,10.159,30,30.483,30,1.218,35,57.5989,35,36.7,26,0,10.3,269.9,242.8,31.7,44.1,26,38.4,25.1,69.5,0,0,0,0,19.4,1003.3,44.2,2.8,20.9,8
Delhi,Delhi,16-09-2020,151,62.5361,36,159.367,35,33.125,36,9.77967,30,30.6827,30,1.22857,35,50.2097,35,37.6,28.3,0,11.2,270.2,225.8,32.5,45.5,34.2,39.3,24.8,65.5,0,0,0,0,21.6,1003,42.6,3.3,19.5,8
Delhi,Delhi,17-09-2020,120,45.4219,36,120.501,36,27.18,36,9.67867,30,28.913,30,0.936765,34,42.4746,35,36.8,28,0,20.5,272.1,238.9,32.5,44.8,32.7,38.9,24.4,63.6,0,0,0,0,37.8,1002.7,32.4,3.3,20.8,8
Delhi,Delhi,18-09-2020,108,38.8328,36,113.215,36,25.2681,36,9.651,30,27.83,30,0.806571,35,38.5071,35,37.8,28,0,16.6,274.5,223.4,32.9,45.2,31.9,39.8,24.7,63.6,0,0,0,0,33.1,1001.8,36.6,3.3,19.2,8
Delhi,Delhi,19-09-2020,118,52.6506,36,132.637,36,28.3644,36,10.3877,30,28.2577,30,1.11543,35,52.1209,35,36.8,28,0,9.7,297.6,232.8,32.2,44.4,32.7,39,24.8,66.7,0,0,0,0,20.9,1002,38.2,3.3,20.1,8
Delhi,Delhi,20-09-2020,148,65.235,36,149.834,36,27.4133,36,11.846,30,30.1807,30,1.00829,35,51.892,35,36.6,28,0,10.3,301.3,246.4,32.2,45.1,32.7,38.9,24.8,66.6,0,0,0,0,24.8,1001.5,34.5,3.4,21.1,8
Delhi,Delhi,21-09-2020,142,58.6311,36,143.666,36,27.4197,36,12.3063,30,27.9333,30,1.03371,35,61.9803,35,36.6,28,0,9.7,319.1,233.5,32.2,45.2,31.9,39.2,24.8,65.8,0,0,0,0,16.6,1000.4,37.6,3,20.2,8
Delhi,Delhi,22-09-2020,115,38.5422,36,102.134,36,28.8575,36,12.6963,30,26.9723,30,1.07629,35,37.7335,34,36.5,28.8,0,13.3,94.1,194.5,31.9,46.7,34.5,39.4,25.4,69.4,0,0,0,0,31,1000.7,50.2,3,16.8,7
Delhi,Delhi,23-09-2020,76,25.3319,36,77.6297,36,27.6569,36,12.3637,30,26.3363,30,1.02286,35,35.0556,34,35.7,28.7,0,10.5,93.9,213.3,31.7,44.9,34.1,38.8,25.2,69,0,0,0,0,19.8,1000.9,46,3.6,18.4,8
Delhi,Delhi,24-09-2020,104,39.5769,36,99.3906,36,38.4606,36,12.7717,30,25.481,30,1.29343,35,47.8876,34,35,27,0,13,101.1,223.3,30.5,43.1,30.1,36.1,24.5,71.1,0,0,0,0,20.2,1003,52,3.3,19.3,8
Delhi,Delhi,25-09-2020,143,53.9311,36,147.661,36,45.2783,36,11.876,30,25.4067,30,1.65029,35,64.2044,34,36.9,27.2,0,14.8,243.7,243.3,31.3,40.8,30.2,35.2,22.7,62.9,0,0,0,0,30.2,1002.6,29.8,3.4,21,8
Delhi,Delhi,26-09-2020,165,58.01,36,172.91,36,44.5553,36,11.9987,30,27.681,30,1.50714,35,31.4585,34,33.6,25.9,0,18,257.1,222.8,29.3,36.9,25.9,31.7,21.8,65.4,0,0,0,0,31.7,1002.6,50.6,3,19.2,7
Delhi,Delhi,27-09-2020,117,36.2992,36,121.204,36,31.9823,35,10.7303,30,25.7867,30,1.40343,35,51.5534,35,35.8,24,0,15.3,267.3,240.7,29.4,39.6,24,31,20.2,59.6,0,0,0,0,24.8,1005.4,33.2,3.6,20.9,8
Delhi,Delhi,28-09-2020,159,61.2236,36,194.504,36,38.1719,36,11.2413,30,30.0983,30,1.26029,35,51.2514,35,35.8,24.6,0,15.4,289.6,243.7,30,38.2,24.6,31.6,20.6,59.6,0,0,0,0,37.1,1006.5,11.9,3.6,21.1,8
Delhi,Delhi,29-09-2020,177,66.2914,36,202.587,36,34.6861,36,11.3327,30,32.2963,30,1.00857,35,53.69,35,35.9,24.3,0,15.4,280.6,238.1,29.8,39.8,24.3,31.9,21.2,62.1,0,0,0,0,35.6,1006.2,14.8,3.5,20.6,8
Delhi,Delhi,30-09-2020,156,55.3228,36,174.538,36,35.3811,36,10.905,30,30.5083,30,0.990571,35,56.9894,34,35,23,0,16.5,269.9,243.9,29.1,36.4,23,30,19.7,60.1,0,0,0,0,37.1,1005.1,0.1,3.3,21.2,8
Delhi,Delhi,01-10-2020,152,59.3903,36,188.106,36,40.1989,36,11.4383,30,31.6633,30,1.56429,35,58.3083,35,36.8,23,0,15.2,278.9,241.7,29.3,38,23,30.2,19.3,58.1,0,0,0,0,31.3,1004.6,3.4,3.1,20.9,8
Delhi,Delhi,02-10-2020,180,73.4903,35,193.426,36,37.6847,36,11.3773,30,32.311,30,1.18343,35,68.7271,35,35.8,22.6,0,15.1,271.1,242.7,29.1,38.7,22.6,30.4,20,60.1,0,0,0,0,22.7,1005.3,0,3.5,20.9,8
Delhi,Delhi,03-10-2020,189,75.3861,36,192.21,36,42.395,36,13.2263,30,32.668,30,1.33576,33,72.622,35,35.8,22.3,0,13,271.5,242.4,28.8,36.6,22.3,29.3,18.4,57.1,0,0,0,0,21.2,1006.4,0,3.4,20.8,8
Delhi,Delhi,04-10-2020,184,75.0386,36,196.511,36,44.45,36,13.996,30,32.1223,30,1.3103,33,77.6854,35,34.8,20.8,0,13,293.7,243.3,27.4,35.2,20.8,27.6,17.2,57.2,0,0,0,0,25.6,1007.4,1.3,3.2,20.9,8
Delhi,Delhi,05-10-2020,179,67.9944,36,204.372,36,43.0858,36,12.4913,30,30.932,30,1.40371,35,78.6851,35,35,21,0,22.3,288.5,242.3,27.7,36.7,21,28,17.1,55.8,0,0,0,0,40.7,1007,0,3.6,20.8,8
Delhi,Delhi,06-10-2020,178,75.4886,36,214.467,36,52.0147,36,14.4447,30,33.07,30,1.77,35,74.0003,35,35.9,20.4,0,14.7,264.6,241,27.9,37.4,20.4,28.5,17.6,55.9,0,0,0,0,27.4,1007.3,0,3.2,20.7,8
Delhi,Delhi,07-10-2020,215,94.2064,36,235.573,36,49.8731,35,15.8747,30,35.9977,30,1.532,35,74.4103,35,35.8,20.5,0,16.6,298.3,238.4,28.1,38.8,20.5,28.6,17.6,56.7,0,0,0,0,23,1009.2,1.3,3.5,20.5,8
Delhi,Delhi,08-10-2020,208,84.3561,36,221.122,36,47.0903,34,15.877,30,36.391,30,1.37657,35,78.3509,34,35.8,21.1,0,10.3,279.6,236.5,28,37.7,21.1,28.8,18.6,59.5,0,0,0,0,23.4,1009.6,0,2.8,20.4,8
Delhi,Delhi,09-10-2020,202,88.0856,36,222.905,36,48.8054,35,15.897,30,37.1263,30,1.55303,33,76.9206,34,34.8,20.8,0,7.6,295.4,233.2,27.7,38.8,20.8,28.6,18.3,59,0,0,0,0,18.4,1009.7,0.3,2.9,20.1,8
Delhi,Delhi,10-10-2020,221,93.9314,36,226.651,36,44.8317,35,16.5313,30,38.525,30,1.38515,33,78.9009,35,34.6,21,0,13,264.4,227.9,28,36.4,21,29,18.7,58.9,0,0,0,0,25.2,1008.4,0.3,2.8,19.7,8
Delhi,Delhi,11-10-2020,216,95.7286,36,226.796,36,44.5131,35,16.8047,30,37.5679,29,1.60114,35,79.6247,34,34.9,21.7,0,14.7,272.5,229,27.6,35.8,21.7,28,17.9,58.2,0,0,0,0,27.4,1006.5,14.8,3.3,19.8,8
Delhi,Delhi,12-10-2020,261,131.232,35,284.777,36,56.9886,35,18.6597,30,40.0217,30,2.68629,35,82.3574,34,34.8,21.2,0,5.4,301.8,225.7,27.1,36.1,21.2,27.5,17.8,60,0,0,0,0,16.6,1005,2,2.7,19.5,8
Delhi,Delhi,13-10-2020,300,134.278,35,287.664,36,56.0958,36,17.6693,30,45.7977,30,2.83588,34,71.3151,35,34.8,21.5,0,7.6,86.5,213.7,27.7,39.7,21.5,29.5,20.5,66.4,0,0,0,0,22.3,1005.9,16.3,2.5,18.3,7
Delhi,Delhi,14-10-2020,276,133.147,35,275.044,36,53.5234,35,17.2697,30,47.7933,30,2.578,35,65.3774,35,34,24.9,0,7.6,27.4,192.5,28.9,38.3,24.9,31,21.7,66.6,0,0,0,0,15.5,1007.3,43.2,2.1,16.5,7
Delhi,Delhi,15-10-2020,312,143.882,36,291.568,36,53.2666,35,17.3943,30,40.629,30,1.886,35,68.3421,34,34.6,22,0,7.9,324.8,216.1,28,34.7,22,28,16.7,53.7,0,0,0,0,22,1008,23.5,2.7,18.7,8
Delhi,Delhi,16-10-2020,237,113.364,36,256.525,36,58.1546,35,18.2203,30,34.056,30,2.23314,35,79.12,34,33.8,19.2,0,7.6,281.7,226.6,26.5,32.9,19.2,26.1,13.7,48.6,0,0,0,0,19.1,1007.9,0,2.7,19.5,8
Delhi,Delhi,17-10-2020,287,134.043,35,294.22,36,66.8456,36,17.181,30,40.5047,30,2.17086,35,73.1547,34,34.5,18.9,0,5.4,327.9,220,25.5,34.8,18.9,25.5,15.2,55.8,0,0,0,0,15.1,1008.6,4.9,2.7,19.2,8
Delhi,Delhi,18-10-2020,254,106.151,36,240.096,36,54.4646,35,14.306,30,38.359,29,1.47571,35,73.5906,34,34.4,18.9,0,13,266.1,222.7,26.1,33.1,18.9,25.8,13.8,50.4,0,0,0,0,25.6,1008.6,2.6,2.6,19.2,8
Delhi,Delhi,19-10-2020,244,111.005,36,255.953,35,54.5606,36,16.2977,30,34.97,30,1.49629,35,82.5054,35,33.3,17.5,0,16.6,291.6,220.2,25.7,33,17.5,25.3,13.7,50.7,0,0,0,0,25.2,1008.4,10.2,2.8,18.9,8
Delhi,Delhi,20-10-2020,223,107.613,36,254.239,35,61.5128,36,17.6653,30,34.1583,30,2.42629,35,76.0749,35,33.8,16.4,0,8.5,302.5,225.4,24.6,33,16.4,24.2,12.5,51.2,0,0,0,0,23.4,1007.9,0,2.8,19.4,8
Delhi,Delhi,21-10-2020,256,116.034,35,276.578,35,66.0672,36,16.1473,30,39.311,30,2.69686,35,72.2597,35,34.6,16.8,0,7.6,301.3,197.7,25,33.3,16.8,24.6,13.6,54,0,0,0,0,20.2,1009,7,2.9,17,8
Delhi,Delhi,22-10-2020,296,166.356,36,358.66,36,77.5503,36,20.595,30,47.3043,30,2.90657,35,70.3063,35,32.8,19.4,0,5.8,358.5,192.6,25.1,32,19.4,25,14.8,55,0,0,0,0,16.9,1007.9,60.1,2.2,16.6,8
Delhi,Delhi,23-10-2020,366,215.3,35,393.329,36,72.645,36,19.8987,30,49.8883,30,3.024,35,87.67,35,33.4,16.5,0,5.8,339.6,213.6,24.5,32.9,16.5,24.4,14.3,57,0,0,0,0,19.1,1007.4,37.2,2,18.3,8
Delhi,Delhi,24-10-2020,345,192.56,35,367.266,36,69.1106,36,16.704,30,49.6027,30,2.91886,35,75.2806,35,32.6,16.7,0,13,262.6,215.9,23.9,31.6,16.7,23.7,12.9,53.6,0,0,0,0,24.8,1008.5,3.6,2.1,18.6,8
Delhi,Delhi,25-10-2020,349,197.385,35,364.694,36,74.0178,36,17.206,30,50.0367,30,3.28294,34,77.684,35,32.8,16.1,0,7.6,229.4,213,23.7,34.5,16.1,23.9,15.1,61.4,0,0,0,0,18,1010.9,0.1,2.1,18.2,8
Delhi,Delhi,26-10-2020,353,186.321,35,355.536,36,70.9278,36,17.9543,30,47.935,30,3.33441,34,69.8634,35,32.8,17.1,0,7.7,294.8,178.9,23.9,32.4,17.1,23.8,13.9,56.6,0,0,0,0,17.3,1012.3,28,2.1,15.5,6
Delhi,Delhi,27-10-2020,312,162.318,35,310.599,36,55.8025,36,13.4827,30,39.657,30,2.45657,35,72.1457,35,31.1,16.6,0,15.6,262.7,212.8,23.3,30.3,16.6,23.1,13.2,55.6,0,0,0,0,26.3,1012.2,0,2.2,18.3,8
